Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/24          camlBase_quickcheck__Generator__fixed_point_5023 [4934]
                0.00    0.00       2/24          camlPpl__Inference__entry [347]
                0.00    0.00       2/24          camlBase_quickcheck__Shrinker__fixed_point_627 [5097]
                0.00    0.00       4/24          camlCtypes_type_printing__entry [12433]
                0.00    0.00       6/24          camlCore_kernel__Command__entry [7887]
                0.00    0.00       7/24          camlCtypes_value_printing__entry [12459]
[213]    0.0    0.00    0.00      24         caml_alloc_dummy [213]
-----------------------------------------------
                0.00    0.00       1/24          camlCtypes_memory__entry [12264]
                0.00    0.00       1/24          camlBin_shape_lib__Bin_shape__entry [5697]
                0.00    0.00       1/24          camlBase_quickcheck__Generator__fixed_point_5023 [4934]
                0.00    0.00       2/24          camlPpl__Inference__entry [347]
                0.00    0.00       2/24          camlBase_quickcheck__Shrinker__fixed_point_627 [5097]
                0.00    0.00       4/24          camlCtypes_type_printing__entry [12433]
                0.00    0.00       6/24          camlCore_kernel__Command__entry [7887]
                0.00    0.00       7/24          camlCtypes_value_printing__entry [12459]
[214]    0.0    0.00    0.00      24         caml_alloc_dummy_float [214]
-----------------------------------------------
                0.00    0.00       1/24          camlCtypes_memory__entry [12264]
                0.00    0.00       1/24          camlBin_shape_lib__Bin_shape__entry [5697]
                0.00    0.00       1/24          camlBase_quickcheck__Generator__fixed_point_5023 [4934]
                0.00    0.00       2/24          camlPpl__Inference__entry [347]
                0.00    0.00       2/24          camlBase_quickcheck__Shrinker__fixed_point_627 [5097]
                0.00    0.00       4/24          camlCtypes_type_printing__entry [12433]
                0.00    0.00       6/24          camlCore_kernel__Command__entry [7887]
                0.00    0.00       7/24          camlCtypes_value_printing__entry [12459]
[215]    0.0    0.00    0.00      24         caml_update_dummy [215]
                0.00    0.00      93/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       3/23          camlBase_quickcheck__Generator__of_list_4455 [61]
                0.00    0.00      20/23          camlBase_quickcheck__Generator__of_weighted_list_4616 [43]
[216]    0.0    0.00    0.00      23         camlStdlib__array__fill_183 [216]
                0.00    0.00      52/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00      23/23          camlStdlib__array__of_list_178 [44]
[217]    0.0    0.00    0.00      23         camlStdlib__array__list_length_174 [217]
-----------------------------------------------
                0.00    0.00      10/22          camlBase__Int_conversions__fun_2306 [2268]
                0.00    0.00      12/22          camlBase__Int_conversions__fun_2265 [2263]
[218]    0.0    0.00    0.00      22         caml_int64_compare_unboxed [218]
-----------------------------------------------
                0.00    0.00       6/18          camlStdlib__entry [54]
                0.00    0.00      12/18          camlBase__Float0__of_int64_preserve_order_1769 [1340]
[219]    0.0    0.00    0.00      18         caml_int64_float_of_bits_unboxed [219]
-----------------------------------------------
                0.00    0.00       2/17          caml_parse_ocamlrunparam [446]
                0.00    0.00      15/17          caml_sys_getenv [227]
[220]    0.0    0.00    0.00      17         caml_secure_getenv [220]
-----------------------------------------------
                0.00    0.00       1/16          camlOwl_linalg_generic__entry [16973]
                0.00    0.00       1/16          camlParsexp__Parser_automaton__entry [83]
                0.00    0.00       2/16          camlOwl__entry [12762]
                0.00    0.00       2/16          caml_make_vect [19]
                0.00    0.00       5/16          camlOwl_dense_matrix__entry [13618]
                0.00    0.00       5/16          camlOwl_dense_ndarray__entry [13910]
[221]    0.0    0.00    0.00      16         caml_check_urgent_gc [221]
-----------------------------------------------
                0.00    0.00       1/16          caml_page_table_modify [137]
                0.00    0.00      15/16          caml_sys_getenv [227]
[222]    0.0    0.00    0.00      16         caml_stat_free [222]
-----------------------------------------------
                0.00    0.00      15/15          caml_raise_not_found [224]
[223]    0.0    0.00    0.00      15         caml_raise [223]
-----------------------------------------------
                0.00    0.00      15/15          caml_sys_getenv [227]
[224]    0.0    0.00    0.00      15         caml_raise_not_found [224]
                0.00    0.00      15/15          caml_raise [223]
-----------------------------------------------
                0.00    0.00      15/15          caml_sys_getenv [227]
[225]    0.0    0.00    0.00      15         caml_stat_strdup [225]
                0.00    0.00      15/15          caml_stat_strdup_noexc [226]
-----------------------------------------------
                0.00    0.00      15/15          caml_stat_strdup [225]
[226]    0.0    0.00    0.00      15         caml_stat_strdup_noexc [226]
                0.00    0.00      15/559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00       1/15          camlSpawn__entry [20924]
                0.00    0.00       1/15          camlCore_kernel__Import__entry [9345]
                0.00    0.00       1/15          camlPpx_module_timer_runtime__get_am_recording_environment_variable_315 [20293]
                0.00    0.00       1/15          camlBase__Sys0__getenv_1362 [4496]
                0.00    0.00       2/15          camlCore__Core_sys__fun_8098 [6361]
                0.00    0.00       2/15          camlPpx_bench_lib__Benchmark_accumulator__entry [90]
                0.00    0.00       2/15          camlStdlib__hashtbl__entry [378]
                0.00    0.00       2/15          camlStdlib__filename__entry [371]
                0.00    0.00       3/15          camlPpx_inline_test_lib__Runtime__entry [91]
[227]    0.0    0.00    0.00      15         caml_sys_getenv [227]
                0.00    0.00      15/45          caml_string_is_c_safe [203]
                0.00    0.00      15/17          caml_secure_getenv [220]
                0.00    0.00      15/15          caml_stat_strdup [225]
                0.00    0.00      15/16          caml_stat_free [222]
                0.00    0.00      15/15          caml_raise_not_found [224]
